Date,Visitor,Visitor_Pts,Home,Home_Pts,OT,Playoffs,YR
"Wed, Nov 6, 2013",Washington Wizards,116,Philadelphia 76ers,102,0.0,0.0,2014
"Wed, Nov 6, 2013",Utah Jazz,87,Boston Celtics,97,0.0,0.0,2014
"Wed, Nov 6, 2013",New Orleans Pelicans,99,Memphis Grizzlies,84,0.0,0.0,2014
"Wed, Nov 6, 2013",Cleveland Cavaliers,104,Milwaukee Bucks,109,0.0,0.0,2014
"Wed, Nov 6, 2013",Golden State Warriors,106,Minnesota Timberwolves,93,0.0,0.0,2014
"Wed, Nov 6, 2013",Phoenix Suns,96,San Antonio Spurs,99,0.0,0.0,2014
"Wed, Nov 6, 2013",Dallas Mavericks,93,Oklahoma City Thunder,107,0.0,0.0,2014
"Thu, Nov 7, 2013",Los Angeles Clippers,97,Miami Heat,102,0.0,0.0,2014
"Thu, Nov 7, 2013",Atlanta Hawks,107,Denver Nuggets,109,0.0,0.0,2014
"Thu, Nov 7, 2013",Los Angeles Lakers,99,Houston Rockets,98,0.0,0.0,2014
"Fri, Nov 8, 2013",New York Knicks,101,Charlotte Bobcats,91,0.0,0.0,2014
"Fri, Nov 8, 2013",Toronto Raptors,84,Indiana Pacers,91,0.0,0.0,2014
"Fri, Nov 8, 2013",Boston Celtics,91,Orlando Magic,89,0.0,0.0,2014
"Fri, Nov 8, 2013",Cleveland Cavaliers,79,Philadelphia 76ers,94,0.0,0.0,2014
"Fri, Nov 8, 2013",Brooklyn Nets,108,Washington Wizards,112,1.0,0.0,2014
"Fri, Nov 8, 2013",Oklahoma City Thunder,119,Detroit Pistons,110,0.0,0.0,2014
"Fri, Nov 8, 2013",Utah Jazz,73,Chicago Bulls,97,0.0,0.0,2014
"Fri, Nov 8, 2013",Dallas Mavericks,108,Minnesota Timberwolves,116,0.0,0.0,2014
"Fri, Nov 8, 2013",Los Angeles Lakers,85,New Orleans Pelicans,96,0.0,0.0,2014
"Fri, Nov 8, 2013",Golden State Warriors,74,San Antonio Spurs,76,0.0,0.0,2014
"Fri, Nov 8, 2013",Denver Nuggets,103,Phoenix Suns,114,0.0,0.0,2014
"Fri, Nov 8, 2013",Sacramento Kings,91,Portland Trail Blazers,104,0.0,0.0,2014
"Sat, Nov 9, 2013",Utah Jazz,91,Toronto Raptors,115,0.0,0.0,2014
"Sat, Nov 9, 2013",Orlando Magic,94,Atlanta Hawks,104,0.0,0.0,2014
"Sat, Nov 9, 2013",Indiana Pacers,96,Brooklyn Nets,91,0.0,0.0,2014
"Sat, Nov 9, 2013",Philadelphia 76ers,125,Cleveland Cavaliers,127,,0.0,2014
"Sat, Nov 9, 2013",Boston Celtics,111,Miami Heat,110,0.0,0.0,2014
"Sat, Nov 9, 2013",Los Angeles Clippers,107,Houston Rockets,94,0.0,0.0,2014
"Sat, Nov 9, 2013",Golden State Warriors,90,Memphis Grizzlies,108,0.0,0.0,2014
"Sat, Nov 9, 2013",Dallas Mavericks,91,Milwaukee Bucks,83,0.0,0.0,2014
"Sat, Nov 9, 2013",Portland Trail Blazers,96,Sacramento Kings,85,0.0,0.0,2014
"Sun, Nov 10, 2013",Washington Wizards,105,Oklahoma City Thunder,106,1.0,0.0,2014
"Sun, Nov 10, 2013",New Orleans Pelicans,94,Phoenix Suns,101,0.0,0.0,2014
"Sun, Nov 10, 2013",Minnesota Timberwolves,113,Los Angeles Lakers,90,0.0,0.0,2014
"Sun, Nov 10, 2013",San Antonio Spurs,120,New York Knicks,89,0.0,0.0,2014
"Mon, Nov 11, 2013",Atlanta Hawks,103,Charlotte Bobcats,94,0.0,0.0,2014
"Mon, Nov 11, 2013",Memphis Grizzlies,79,Indiana Pacers,95,0.0,0.0,2014
"Mon, Nov 11, 2013",San Antonio Spurs,109,Philadelphia 76ers,85,0.0,0.0,2014
"Mon, Nov 11, 2013",Orlando Magic,105,Boston Celtics,120,0.0,0.0,2014
"Mon, Nov 11, 2013",Cleveland Cavaliers,81,Chicago Bulls,96,0.0,0.0,2014
"Mon, Nov 11, 2013",Toronto Raptors,104,Houston Rockets,110,,0.0,2014
"Mon, Nov 11, 2013",Denver Nuggets,100,Utah Jazz,81,0.0,0.0,2014
"Mon, Nov 11, 2013",Detroit Pistons,103,Portland Trail Blazers,109,0.0,0.0,2014
"Mon, Nov 11, 2013",Minnesota Timberwolves,107,Los Angeles Clippers,109,0.0,0.0,2014
"Tue, Nov 12, 2013",Milwaukee Bucks,95,Miami Heat,118,0.0,0.0,2014
"Tue, Nov 12, 2013",Washington Wizards,95,Dallas Mavericks,105,0.0,0.0,2014
"Tue, Nov 12, 2013",Detroit Pistons,95,Golden State Warriors,113,0.0,0.0,2014
"Tue, Nov 12, 2013",New Orleans Pelicans,95,Los Angeles Lakers,116,0.0,0.0,2014
"Wed, Nov 13, 2013",Milwaukee Bucks,91,Orlando Magic,94,0.0,0.0,2014
"Wed, Nov 13, 2013",Houston Rockets,117,Philadelphia 76ers,123,1.0,0.0,2014
"Wed, Nov 13, 2013",Charlotte Bobcats,89,Boston Celtics,83,0.0,0.0,2014
"Wed, Nov 13, 2013",New York Knicks,95,Atlanta Hawks,91,0.0,0.0,2014
"Wed, Nov 13, 2013",Toronto Raptors,103,Memphis Grizzlies,87,0.0,0.0,2014
"Wed, Nov 13, 2013",Cleveland Cavaliers,95,Minnesota Timberwolves,124,0.0,0.0,2014
"Wed, Nov 13, 2013",Washington Wizards,79,San Antonio Spurs,92,0.0,0.0,2014
"Wed, Nov 13, 2013",Los Angeles Lakers,99,Denver Nuggets,111,0.0,0.0,2014
"Wed, Nov 13, 2013",New Orleans Pelicans,105,Utah Jazz,111,0.0,0.0,2014
"Wed, Nov 13, 2013",Phoenix Suns,89,Portland Trail Blazers,90,0.0,0.0,2014
"Wed, Nov 13, 2013",Brooklyn Nets,86,Sacramento Kings,107,0.0,0.0,2014
"Wed, Nov 13, 2013",Oklahoma City Thunder,103,Los Angeles Clippers,111,0.0,0.0,2014
"Thu, Nov 14, 2013",Houston Rockets,109,New York Knicks,106,0.0,0.0,2014
"Thu, Nov 14, 2013",Oklahoma City Thunder,115,Golden State Warriors,116,0.0,0.0,2014
"Fri, Nov 15, 2013",Milwaukee Bucks,77,Indiana Pacers,104,0.0,0.0,2014
"Fri, Nov 15, 2013",Chicago Bulls,96,Toronto Raptors,80,0.0,0.0,2014
"Fri, Nov 15, 2013",Philadelphia 76ers,103,Atlanta Hawks,113,0.0,0.0,2014
"Fri, Nov 15, 2013",Portland Trail Blazers,109,Boston Celtics,96,0.0,0.0,2014
"Fri, Nov 15, 2013",Charlotte Bobcats,86,Cleveland Cavaliers,80,0.0,0.0,2014
"Fri, Nov 15, 2013",Dallas Mavericks,104,Miami Heat,110,0.0,0.0,2014
"Fri, Nov 15, 2013",Minnesota Timberwolves,113,Denver Nuggets,117,0.0,0.0,2014
"Fri, Nov 15, 2013",Brooklyn Nets,100,Phoenix Suns,98,1.0,0.0,2014
"Fri, Nov 15, 2013",San Antonio Spurs,91,Utah Jazz,82,0.0,0.0,2014
"Fri, Nov 15, 2013",Memphis Grizzlies,89,Los Angeles Lakers,86,0.0,0.0,2014
"Fri, Nov 15, 2013",Detroit Pistons,97,Sacramento Kings,90,0.0,0.0,2014
"Sat, Nov 16, 2013",Miami Heat,97,Charlotte Bobcats,81,0.0,0.0,2014
"Sat, Nov 16, 2013",Dallas Mavericks,108,Orlando Magic,100,0.0,0.0,2014
"Sat, Nov 16, 2013",Cleveland Cavaliers,103,Washington Wizards,96,1.0,0.0,2014
"Sat, Nov 16, 2013",Atlanta Hawks,110,New York Knicks,90,0.0,0.0,2014
"Sat, Nov 16, 2013",Indiana Pacers,94,Chicago Bulls,110,0.0,0.0,2014
"Sat, Nov 16, 2013",Denver Nuggets,111,Houston Rockets,122,0.0,0.0,2014
"Sat, Nov 16, 2013",Boston Celtics,88,Minnesota Timberwolves,106,0.0,0.0,2014
"Sat, Nov 16, 2013",Philadelphia 76ers,98,New Orleans Pelicans,135,0.0,0.0,2014
"Sat, Nov 16, 2013",Oklahoma City Thunder,92,Milwaukee Bucks,79,0.0,0.0,2014
"Sat, Nov 16, 2013",Utah Jazz,88,Golden State Warriors,102,0.0,0.0,2014
"Sat, Nov 16, 2013",Brooklyn Nets,103,Los Angeles Clippers,110,0.0,0.0,2014
"Sun, Nov 17, 2013",Portland Trail Blazers,118,Toronto Raptors,110,1.0,0.0,2014
"Sun, Nov 17, 2013",Memphis Grizzlies,97,Sacramento Kings,86,0.0,0.0,2014
"Sun, Nov 17, 2013",Detroit Pistons,99,Los Angeles Lakers,114,0.0,0.0,2014
"Mon, Nov 18, 2013",Portland Trail Blazers,108,Brooklyn Nets,98,0.0,0.0,2014
"Mon, Nov 18, 2013",Charlotte Bobcats,81,Chicago Bulls,86,0.0,0.0,2014
"Mon, Nov 18, 2013",Denver Nuggets,113,Oklahoma City Thunder,115,0.0,0.0,2014
"Mon, Nov 18, 2013",Philadelphia 76ers,94,Dallas Mavericks,97,0.0,0.0,2014
"Mon, Nov 18, 2013",Golden State Warriors,98,Utah Jazz,87,0.0,0.0,2014
"Mon, Nov 18, 2013",Memphis Grizzlies,106,Los Angeles Clippers,102,0.0,0.0,2014
"Tue, Nov 19, 2013",Minnesota Timberwolves,100,Washington Wizards,104,0.0,0.0,2014
"Tue, Nov 19, 2013",New York Knicks,86,Detroit Pistons,92,0.0,0.0,2014
"Tue, Nov 19, 2013",Atlanta Hawks,88,Miami Heat,104,0.0,0.0,2014
"Tue, Nov 19, 2013",Boston Celtics,85,Houston Rockets,109,0.0,0.0,2014
"Tue, Nov 19, 2013",Phoenix Suns,104,Sacramento Kings,107,0.0,0.0,2014
"Wed, Nov 20, 2013",Brooklyn Nets,91,Charlotte Bobcats,95,0.0,0.0,2014
"Wed, Nov 20, 2013",Washington Wizards,98,Cleveland Cavaliers,91,0.0,0.0,2014
"Wed, Nov 20, 2013",Indiana Pacers,103,New York Knicks,96,1.0,0.0,2014
"Wed, Nov 20, 2013",Miami Heat,120,Orlando Magic,92,0.0,0.0,2014
"Wed, Nov 20, 2013",Toronto Raptors,108,Philadelphia 76ers,98,0.0,0.0,2014
"Wed, Nov 20, 2013",Detroit Pistons,85,Atlanta Hawks,93,0.0,0.0,2014
"Wed, Nov 20, 2013",Portland Trail Blazers,91,Milwaukee Bucks,82,0.0,0.0,2014
"Wed, Nov 20, 2013",Los Angeles Clippers,102,Minnesota Timberwolves,98,0.0,0.0,2014
"Wed, Nov 20, 2013",Utah Jazz,98,New Orleans Pelicans,105,0.0,0.0,2014
"Wed, Nov 20, 2013",Boston Celtics,93,San Antonio Spurs,104,0.0,0.0,2014
"Wed, Nov 20, 2013",Sacramento Kings,113,Phoenix Suns,106,0.0,0.0,2014
"Wed, Nov 20, 2013",Houston Rockets,120,Dallas Mavericks,123,0.0,0.0,2014
"Wed, Nov 20, 2013",Memphis Grizzlies,88,Golden State Warriors,81,1.0,0.0,2014
"Thu, Nov 21, 2013",Los Angeles Clippers,91,Oklahoma City Thunder,105,0.0,0.0,2014
"Thu, Nov 21, 2013",Chicago Bulls,87,Denver Nuggets,97,0.0,0.0,2014
"Fri, Nov 22, 2013",Phoenix Suns,98,Charlotte Bobcats,91,0.0,0.0,2014
"Fri, Nov 22, 2013",Milwaukee Bucks,107,Philadelphia 76ers,115,1.0,0.0,2014
"Fri, Nov 22, 2013",Washington Wizards,88,Toronto Raptors,96,0.0,0.0,2014
"Fri, Nov 22, 2013",Indiana Pacers,97,Boston Celtics,82,0.0,0.0,2014
"Fri, Nov 22, 2013",Atlanta Hawks,96,Detroit Pistons,89,0.0,0.0,2014
"Fri, Nov 22, 2013",San Antonio Spurs,102,Memphis Grizzlies,86,0.0,0.0,2014
"Fri, Nov 22, 2013",Brooklyn Nets,81,Minnesota Timberwolves,111,0.0,0.0,2014
"Fri, Nov 22, 2013",Cleveland Cavaliers,100,New Orleans Pelicans,104,0.0,0.0,2014
"Fri, Nov 22, 2013",Utah Jazz,93,Dallas Mavericks,103,0.0,0.0,2014
"Fri, Nov 22, 2013",Chicago Bulls,95,Portland Trail Blazers,98,0.0,0.0,2014
"Fri, Nov 22, 2013",Golden State Warriors,95,Los Angeles Lakers,102,0.0,0.0,2014
"Sat, Nov 23, 2013",Sacramento Kings,102,Los Angeles Clippers,103,0.0,0.0,2014
"Sat, Nov 23, 2013",Philadelphia 76ers,98,Indiana Pacers,106,0.0,0.0,2014
"Sat, Nov 23, 2013",New York Knicks,89,Washington Wizards,98,0.0,0.0,2014
"Sat, Nov 23, 2013",Boston Celtics,94,Atlanta Hawks,87,0.0,0.0,2014
"Sat, Nov 23, 2013",Orlando Magic,99,Miami Heat,101,0.0,0.0,2014
"Sat, Nov 23, 2013",Minnesota Timberwolves,101,Houston Rockets,112,0.0,0.0,2014
"Sat, Nov 23, 2013",Charlotte Bobcats,96,Milwaukee Bucks,72,0.0,0.0,2014
"Sat, Nov 23, 2013",Cleveland Cavaliers,96,San Antonio Spurs,126,0.0,0.0,2014
"Sat, Nov 23, 2013",Dallas Mavericks,100,Denver Nuggets,102,0.0,0.0,2014
"Sat, Nov 23, 2013",Portland Trail Blazers,113,Golden State Warriors,101,0.0,0.0,2014
"Sun, Nov 24, 2013",Detroit Pistons,109,Brooklyn Nets,97,0.0,0.0,2014
"Sun, Nov 24, 2013",Chicago Bulls,82,Los Angeles Clippers,121,0.0,0.0,2014
"Sun, Nov 24, 2013",Phoenix Suns,104,Orlando Magic,96,0.0,0.0,2014
"Sun, Nov 24, 2013",Utah Jazz,73,Oklahoma City Thunder,95,0.0,0.0,2014
"Sun, Nov 24, 2013",Sacramento Kings,86,Los Angeles Lakers,100,0.0,0.0,2014
"Mon, Nov 25, 2013",Boston Celtics,96,Charlotte Bobcats,86,0.0,0.0,2014
"Mon, Nov 25, 2013",Minnesota Timberwolves,84,Indiana Pacers,98,0.0,0.0,2014
"Mon, Nov 25, 2013",Milwaukee Bucks,94,Detroit Pistons,113,0.0,0.0,2014
"Mon, Nov 25, 2013",Phoenix Suns,92,Miami Heat,107,0.0,0.0,2014
"Mon, Nov 25, 2013",Houston Rockets,93,Memphis Grizzlies,86,0.0,0.0,2014
"Mon, Nov 25, 2013",Denver Nuggets,110,Dallas Mavericks,96,0.0,0.0,2014
"Mon, Nov 25, 2013",New Orleans Pelicans,93,San Antonio Spurs,112,0.0,0.0,2014
"Mon, Nov 25, 2013",Chicago Bulls,83,Utah Jazz,89,1.0,0.0,2014
"Mon, Nov 25, 2013",New York Knicks,91,Portland Trail Blazers,102,0.0,0.0,2014
"Tue, Nov 26, 2013",Brooklyn Nets,102,Toronto Raptors,100,0.0,0.0,2014
"Tue, Nov 26, 2013",Los Angeles Lakers,111,Washington Wizards,116,0.0,0.0,2014
"Tue, Nov 26, 2013",Orlando Magic,109,Atlanta Hawks,92,0.0,0.0,2014
"Tue, Nov 26, 2013",Golden State Warriors,102,New Orleans Pelicans,101,0.0,0.0,2014
"Wed, Nov 27, 2013",Indiana Pacers,99,Charlotte Bobcats,74,0.0,0.0,2014
"Wed, Nov 27, 2013",Philadelphia 76ers,94,Orlando Magic,105,0.0,0.0,2014
"Wed, Nov 27, 2013",Memphis Grizzlies,100,Boston Celtics,93,0.0,0.0,2014
"Wed, Nov 27, 2013",Los Angeles Lakers,99,Brooklyn Nets,94,0.0,0.0,2014
"Wed, Nov 27, 2013",Miami Heat,95,Cleveland Cavaliers,84,0.0,0.0,2014
"Wed, Nov 27, 2013",Chicago Bulls,99,Detroit Pistons,79,0.0,0.0,2014
"Wed, Nov 27, 2013",Atlanta Hawks,84,Houston Rockets,113,0.0,0.0,2014
"Wed, Nov 27, 2013",Washington Wizards,100,Milwaukee Bucks,92,1.0,0.0,2014
"Wed, Nov 27, 2013",Denver Nuggets,117,Minnesota Timberwolves,110,0.0,0.0,2014
"Wed, Nov 27, 2013",San Antonio Spurs,88,Oklahoma City Thunder,94,0.0,0.0,2014
"Wed, Nov 27, 2013",Golden State Warriors,99,Dallas Mavericks,103,0.0,0.0,2014
"Wed, Nov 27, 2013",Portland Trail Blazers,106,Phoenix Suns,120,0.0,0.0,2014
"Wed, Nov 27, 2013",New York Knicks,80,Los Angeles Clippers,93,0.0,0.0,2014
"Fri, Nov 29, 2013",Milwaukee Bucks,76,Charlotte Bobcats,92,0.0,0.0,2014
"Fri, Nov 29, 2013",San Antonio Spurs,109,Orlando Magic,91,0.0,0.0,2014
"Fri, Nov 29, 2013",Miami Heat,90,Toronto Raptors,83,0.0,0.0,2014
"Fri, Nov 29, 2013",Dallas Mavericks,87,Atlanta Hawks,88,0.0,0.0,2014
"Fri, Nov 29, 2013",Cleveland Cavaliers,86,Boston Celtics,103,0.0,0.0,2014
"Fri, Nov 29, 2013",Los Angeles Lakers,106,Detroit Pistons,102,0.0,0.0,2014
"Fri, Nov 29, 2013",Brooklyn Nets,95,Houston Rockets,114,0.0,0.0,2014
"Fri, Nov 29, 2013",Washington Wizards,73,Indiana Pacers,93,0.0,0.0,2014
"Fri, Nov 29, 2013",Golden State Warriors,112,Oklahoma City Thunder,113,1.0,0.0,2014
"Fri, Nov 29, 2013",New Orleans Pelicans,121,Philadelphia 76ers,105,0.0,0.0,2014
"Fri, Nov 29, 2013",New York Knicks,95,Denver Nuggets,97,0.0,0.0,2014
"Fri, Nov 29, 2013",Phoenix Suns,112,Utah Jazz,101,0.0,0.0,2014
"Fri, Nov 29, 2013",Los Angeles Clippers,104,Sacramento Kings,98,1.0,0.0,2014
"Sat, Nov 30, 2013",Atlanta Hawks,101,Washington Wizards,108,0.0,0.0,2014
"Sat, Nov 30, 2013",Chicago Bulls,93,Cleveland Cavaliers,97,0.0,0.0,2014
"Sat, Nov 30, 2013",Brooklyn Nets,97,Memphis Grizzlies,88,0.0,0.0,2014
"Sat, Nov 30, 2013",Minnesota Timberwolves,112,Dallas Mavericks,106,0.0,0.0,2014
"Sat, Nov 30, 2013",Houston Rockets,112,San Antonio Spurs,106,0.0,0.0,2014
"Sat, Nov 30, 2013",Boston Celtics,85,Milwaukee Bucks,92,0.0,0.0,2014
"Sat, Nov 30, 2013",Utah Jazz,112,Phoenix Suns,104,0.0,0.0,2014
"Sun, Dec 1, 2013",Denver Nuggets,112,Toronto Raptors,98,0.0,0.0,2014
"Sun, Dec 1, 2013",Philadelphia 76ers,100,Detroit Pistons,115,0.0,0.0,2014
"Sun, Dec 1, 2013",Indiana Pacers,105,Los Angeles Clippers,100,0.0,0.0,2014
"Sun, Dec 1, 2013",Charlotte Bobcats,98,Miami Heat,99,0.0,0.0,2014
"Sun, Dec 1, 2013",Golden State Warriors,115,Sacramento Kings,113,0.0,0.0,2014
"Sun, Dec 1, 2013",Minnesota Timberwolves,103,Oklahoma City Thunder,113,0.0,0.0,2014
"Sun, Dec 1, 2013",New Orleans Pelicans,103,New York Knicks,99,0.0,0.0,2014
"Sun, Dec 1, 2013",Portland Trail Blazers,114,Los Angeles Lakers,108,0.0,0.0,2014
"Mon, Dec 2, 2013",Orlando Magic,80,Washington Wizards,98,0.0,0.0,2014
"Mon, Dec 2, 2013",New Orleans Pelicans,131,Chicago Bulls,128,,0.0,2014
"Mon, Dec 2, 2013",Atlanta Hawks,100,San Antonio Spurs,102,0.0,0.0,2014
"Mon, Dec 2, 2013",Houston Rockets,103,Utah Jazz,109,0.0,0.0,2014
"Mon, Dec 2, 2013",Indiana Pacers,102,Portland Trail Blazers,106,0.0,0.0,2014
"Tue, Dec 3, 2013",Orlando Magic,125,Philadelphia 76ers,126,,0.0,2014
"Tue, Dec 3, 2013",Milwaukee Bucks,100,Boston Celtics,108,0.0,0.0,2014
"Tue, Dec 3, 2013",Denver Nuggets,111,Brooklyn Nets,87,0.0,0.0,2014
"Tue, Dec 3, 2013",Detroit Pistons,107,Miami Heat,97,0.0,0.0,2014
"Tue, Dec 3, 2013",Phoenix Suns,91,Memphis Grizzlies,110,0.0,0.0,2014
"Tue, Dec 3, 2013",Charlotte Bobcats,82,Dallas Mavericks,89,0.0,0.0,2014
"Tue, Dec 3, 2013",Oklahoma City Thunder,97,Sacramento Kings,95,0.0,0.0,2014
"Tue, Dec 3, 2013",Toronto Raptors,103,Golden State Warriors,112,0.0,0.0,2014
"Wed, Dec 4, 2013",Denver Nuggets,88,Cleveland Cavaliers,98,0.0,0.0,2014
"Wed, Dec 4, 2013",Los Angeles Clippers,97,Atlanta Hawks,107,0.0,0.0,2014
"Wed, Dec 4, 2013",Phoenix Suns,97,Houston Rockets,88,0.0,0.0,2014
"Wed, Dec 4, 2013",Detroit Pistons,105,Milwaukee Bucks,98,0.0,0.0,2014
"Wed, Dec 4, 2013",Dallas Mavericks,100,New Orleans Pelicans,97,0.0,0.0,2014
"Wed, Dec 4, 2013",Indiana Pacers,95,Utah Jazz,86,0.0,0.0,2014
"Wed, Dec 4, 2013",Oklahoma City Thunder,104,Portland Trail Blazers,111,0.0,0.0,2014
"Thu, Dec 5, 2013",New York Knicks,113,Brooklyn Nets,83,0.0,0.0,2014
"Thu, Dec 5, 2013",Los Angeles Clippers,101,Memphis Grizzlies,81,0.0,0.0,2014
"Thu, Dec 5, 2013",Miami Heat,87,Chicago Bulls,107,0.0,0.0,2014
"Fri, Dec 6, 2013",Philadelphia 76ers,88,Charlotte Bobcats,105,0.0,0.0,2014
"Fri, Dec 6, 2013",Milwaukee Bucks,109,Washington Wizards,105,1.0,0.0,2014
"Fri, Dec 6, 2013",Cleveland Cavaliers,89,Atlanta Hawks,108,0.0,0.0,2014
"Fri, Dec 6, 2013",Denver Nuggets,98,Boston Celtics,106,0.0,0.0,2014
"Fri, Dec 6, 2013",Orlando Magic,83,New York Knicks,121,0.0,0.0,2014
"Fri, Dec 6, 2013",Golden State Warriors,83,Houston Rockets,105,0.0,0.0,2014
"Fri, Dec 6, 2013",Oklahoma City Thunder,109,New Orleans Pelicans,95,0.0,0.0,2014
"Fri, Dec 6, 2013",Toronto Raptors,97,Phoenix Suns,106,0.0,0.0,2014
"Fri, Dec 6, 2013",Utah Jazz,98,Portland Trail Blazers,130,0.0,0.0,2014
"Fri, Dec 6, 2013",Los Angeles Lakers,106,Sacramento Kings,100,0.0,0.0,2014
"Sat, Dec 7, 2013",Denver Nuggets,103,Philadelphia 76ers,92,0.0,0.0,2014
"Sat, Dec 7, 2013",Los Angeles Clippers,82,Cleveland Cavaliers,88,0.0,0.0,2014
"Sat, Dec 7, 2013",Detroit Pistons,92,Chicago Bulls,75,0.0,0.0,2014
"Sat, Dec 7, 2013",Golden State Warriors,108,Memphis Grizzlies,82,0.0,0.0,2014
"Sat, Dec 7, 2013",Miami Heat,103,Minnesota Timberwolves,82,0.0,0.0,2014
"Sat, Dec 7, 2013",Brooklyn Nets,90,Milwaukee Bucks,82,0.0,0.0,2014
"Sat, Dec 7, 2013",Indiana Pacers,111,San Antonio Spurs,100,0.0,0.0,2014
"Sat, Dec 7, 2013",Sacramento Kings,112,Utah Jazz,102,1.0,0.0,2014
"Sat, Dec 7, 2013",Dallas Mavericks,108,Portland Trail Blazers,106,0.0,0.0,2014
"Sun, Dec 8, 2013",Miami Heat,110,Detroit Pistons,95,0.0,0.0,2014
"Sun, Dec 8, 2013",Orlando Magic,88,Houston Rockets,98,0.0,0.0,2014
"Sun, Dec 8, 2013",Indiana Pacers,94,Oklahoma City Thunder,118,0.0,0.0,2014
"Sun, Dec 8, 2013",Toronto Raptors,106,Los Angeles Lakers,94,0.0,0.0,2014
"Sun, Dec 8, 2013",Boston Celtics,114,New York Knicks,73,0.0,0.0,2014
"Mon, Dec 9, 2013",Golden State Warriors,111,Charlotte Bobcats,115,0.0,0.0,2014
"Mon, Dec 9, 2013",Los Angeles Clippers,94,Philadelphia 76ers,83,0.0,0.0,2014
"Mon, Dec 9, 2013",Denver Nuggets,75,Washington Wizards,74,0.0,0.0,2014
"Mon, Dec 9, 2013",Orlando Magic,85,Memphis Grizzlies,94,0.0,0.0,2014
"Mon, Dec 9, 2013",Portland Trail Blazers,105,Utah Jazz,94,0.0,0.0,2014
"Mon, Dec 9, 2013",Dallas Mavericks,97,Sacramento Kings,112,0.0,0.0,2014
"Tue, Dec 10, 2013",New York Knicks,94,Cleveland Cavaliers,109,0.0,0.0,2014
"Tue, Dec 10, 2013",Miami Heat,84,Indiana Pacers,90,0.0,0.0,2014
"Tue, Dec 10, 2013",San Antonio Spurs,116,Toronto Raptors,103,0.0,0.0,2014
"Tue, Dec 10, 2013",Oklahoma City Thunder,101,Atlanta Hawks,92,0.0,0.0,2014
"Tue, Dec 10, 2013",Boston Celtics,96,Brooklyn Nets,104,0.0,0.0,2014
"Tue, Dec 10, 2013",Minnesota Timberwolves,121,Detroit Pistons,94,0.0,0.0,2014
"Tue, Dec 10, 2013",Milwaukee Bucks,78,Chicago Bulls,74,0.0,0.0,2014
"Tue, Dec 10, 2013",Phoenix Suns,114,Los Angeles Lakers,108,0.0,0.0,2014
"Wed, Dec 11, 2013",Orlando Magic,92,Charlotte Bobcats,83,0.0,0.0,2014
"Wed, Dec 11, 2013",Los Angeles Clippers,96,Boston Celtics,88,0.0,0.0,2014
"Wed, Dec 11, 2013",Oklahoma City Thunder,116,Memphis Grizzlies,100,0.0,0.0,2014
"Wed, Dec 11, 2013",San Antonio Spurs,109,Milwaukee Bucks,77,0.0,0.0,2014
"Wed, Dec 11, 2013",Philadelphia 76ers,99,Minnesota Timberwolves,106,0.0,0.0,2014
"Wed, Dec 11, 2013",Detroit Pistons,106,New Orleans Pelicans,111,1.0,0.0,2014
"Wed, Dec 11, 2013",Chicago Bulls,78,New York Knicks,83,0.0,0.0,2014
"Wed, Dec 11, 2013",Utah Jazz,122,Sacramento Kings,101,0.0,0.0,2014
"Wed, Dec 11, 2013",Dallas Mavericks,93,Golden State Warriors,95,0.0,0.0,2014
"Thu, Dec 12, 2013",Los Angeles Clippers,93,Brooklyn Nets,102,0.0,0.0,2014
"Thu, Dec 12, 2013",Houston Rockets,104,Portland Trail Blazers,111,0.0,0.0,2014
"Fri, Dec 13, 2013",Charlotte Bobcats,94,Indiana Pacers,99,0.0,0.0,2014
"Fri, Dec 13, 2013",Cleveland Cavaliers,109,Orlando Magic,100,0.0,0.0,2014
"Fri, Dec 13, 2013",Philadelphia 76ers,100,Toronto Raptors,108,0.0,0.0,2014
"Fri, Dec 13, 2013",Washington Wizards,99,Atlanta Hawks,101,1.0,0.0,2014
"Fri, Dec 13, 2013",New York Knicks,86,Boston Celtics,90,0.0,0.0,2014
"Fri, Dec 13, 2013",Brooklyn Nets,99,Detroit Pistons,103,0.0,0.0,2014
"Fri, Dec 13, 2013",Memphis Grizzlies,98,New Orleans Pelicans,104,0.0,0.0,2014
"Fri, Dec 13, 2013",Los Angeles Lakers,97,Oklahoma City Thunder,122,0.0,0.0,2014
"Fri, Dec 13, 2013",Chicago Bulls,91,Milwaukee Bucks,90,0.0,0.0,2014
"Fri, Dec 13, 2013",Minnesota Timberwolves,110,San Antonio Spurs,117,0.0,0.0,2014
"Fri, Dec 13, 2013",Utah Jazz,103,Denver Nuggets,93,0.0,0.0,2014
"Fri, Dec 13, 2013",Sacramento Kings,107,Phoenix Suns,116,0.0,0.0,2014
"Fri, Dec 13, 2013",Houston Rockets,116,Golden State Warriors,112,0.0,0.0,2014
"Sat, Dec 14, 2013",Los Angeles Lakers,88,Charlotte Bobcats,85,0.0,0.0,2014
"Sat, Dec 14, 2013",Los Angeles Clippers,113,Washington Wizards,97,0.0,0.0,2014
"Sat, Dec 14, 2013",Cleveland Cavaliers,107,Miami Heat,114,0.0,0.0,2014
"Sat, Dec 14, 2013",Atlanta Hawks,106,New York Knicks,111,0.0,0.0,2014
"Sat, Dec 14, 2013",Toronto Raptors,99,Chicago Bulls,77,0.0,0.0,2014
